"",16.000
16302.5000,-8.3334E+01
16302.6667,-7.6899E+01
16302.8333,-7.3027E+01
16303.0000,-7.2773E+01
16303.1667,-8.4948E+01
16303.3333,-6.9956E+01
16303.5000,-8.3395E+01
16303.6667,-6.4112E+01
16303.8333,-7.7774E+01
16304.0000,-8.5061E+01
16304.1667,-8.2899E+01
16304.3333,-6.2007E+01
16304.5000,-1.1677E+02
16304.6667,-8.1547E+01
16304.8333,-7.6643E+01
16305.0000,-8.2234E+01
16305.1667,-7.7568E+01
16305.3333,-7.4258E+01
16305.5000,-7.9389E+01
16305.6667,-6.4991E+01
16305.8333,-7.3340E+01
16306.0000,-7.0032E+01
16306.1667,-8.1725E+01
16306.3333,-8.1365E+01
16306.5000,-8.4978E+01
16306.6667,-8.9070E+01
16306.8333,-8.2838E+01
16307.0000,-9.0797E+01
16307.1667,-8.5935E+01
16307.3333,-7.2640E+01
16307.5000,-6.6201E+01
16307.6667,-5.9280E+01
16307.8333,-8.3635E+01
16308.0000,-6.3684E+01
16308.1667,-5.5987E+01
16308.3333,-4.5789E+01
16308.5000,-3.7085E+01
16308.6667,-3.5472E+01
16308.8333,-4.2946E+01
16309.0000,-4.0699E+01
16309.1667,-4.2785E+01
16309.3333,-3.7496E+01
16309.5000,-2.6539E+01
16309.6667,-3.1809E+01
16309.8333,-4.3275E+01
16310.0000,-4.6072E+01
16310.1667,-4.3945E+01
16310.3333,-3.7876E+01
16310.5000,-5.4876E+01
16310.6667,-5.4650E+01
16310.8333,-4.6510E+01
16311.0000,-4.1401E+01
16311.1667,-4.2248E+01
16311.3333,-2.7371E+01
16311.5000,-6.7967E+01
16311.6667,-3.5519E+01
16311.8333,-3.5993E+01
16312.0000,-3.3260E+01
16312.1667,-3.7743E+01
16312.3333,-3.0695E+01
16312.5000,-5.7799E+01
16312.6667,-5.4759E+01
16312.8333,-4.4257E+01
16313.0000,-5.3840E+01
16313.1667,-4.9588E+01
16313.3333,-3.8162E+01
16313.5000,-5.1960E+01
16313.6667,-6.9320E+01
16313.8333,-6.3710E+01
16314.0000,-6.9666E+01
16314.1667,-6.6740E+01
16314.3333,-6.4956E+01
16314.5000,-6.8806E+01
16314.6667,-5.9785E+01
16314.8333,-7.0755E+01
16315.0000,-8.0256E+01
16315.1667,-8.4626E+01
16315.3333,-6.7516E+01
16315.5000,-8.1320E+01
16315.6667,-8.4534E+01
16315.8333,-7.3852E+01
16316.0000,-6.9463E+01
16316.1667,-6.9976E+01
16316.3333,-5.5041E+01
16316.5000,-5.0241E+01
16316.6667,-4.3821E+01
16316.8333,-4.0723E+01
16317.0000,-4.1274E+01
16317.1667,-4.6922E+01
16317.3333,-4.1415E+01
16317.5000,-8.4564E+01
16317.6667,-4.6626E+01
16317.8333,-3.5653E+01
16318.0000,-4.1592E+01
16318.1667,-4.0898E+01
16318.3333,-2.9238E+01
16318.5000,-1.3037E+01
16318.6667,-1.4264E+01
16318.8333,-3.3200E+01
16319.0000,-4.2918E+01
16319.1667,-4.8967E+01
16319.3333,-2.7750E+01
16319.5000,-4.1334E+01
16319.6667,-3.6356E+01
16319.8333,-3.7026E+01
16320.0000,-4.3123E+01
16320.1667,-4.8569E+01
16320.3333,-3.2667E+01
16320.5000,-3.3457E+01
16320.6667,-3.1495E+01
16320.8333,-4.2353E+01
16321.0000,-3.9638E+01
16321.1667,-3.7731E+01
16321.3333,-2.7969E+01
16321.5000,-4.5989E+01
16321.6667,-3.8063E+01
16321.8333,-4.0472E+01
16322.0000,-4.0733E+01
16322.1667,-4.3381E+01
16322.3333,-3.0377E+01
16322.5000,-3.2595E+01
16322.6667,-2.8844E+01
16322.8333,-3.5880E+01
16323.0000,-4.8400E+01
16323.1667,-3.9873E+01
16323.3333,-4.2129E+01
16323.5000,-3.6572E+01
16323.6667,-4.3134E+01
16323.8333,-4.8954E+01
16324.0000,-6.6040E+01
16324.1667,-7.2392E+01
16324.3333,-7.5745E+01
16324.5000,-6.1350E+01
16324.6667,-6.4049E+01
16324.8333,-7.3156E+01
16325.0000,-7.0929E+01
16325.1667,-8.0901E+01
16325.3333,-7.8769E+01
16325.5000,-7.5201E+01
16325.6667,-6.4168E+01
16325.8333,-6.7825E+01
16326.0000,-6.3658E+01
16326.1667,-6.4466E+01
16326.3333,-5.5492E+01
16326.5000,-4.8838E+01
16326.6667,-4.7869E+01
16326.8333,-6.0714E+01
16327.0000,-6.7674E+01
16327.1667,-6.9568E+01
16327.3333,-5.5983E+01
16327.5000,-5.1472E+01
16327.6667,-3.8831E+01
16327.8333,-5.6740E+01
16328.0000,-6.0399E+01
16328.1667,-5.5788E+01
16328.3333,-4.4025E+01
16328.5000,-5.3328E+01
16328.6667,-2.5257E+01
16328.8333,-3.6456E+01
16329.0000,-4.6604E+01
16329.1667,-5.7518E+01
16329.3333,-3.7914E+01
16329.5000,-7.5642E+01
16329.6667,-4.9108E+01
16329.8333,-4.5190E+01
16330.0000,-4.9281E+01
16330.1667,-5.1042E+01
16330.3333,-3.8409E+01
16330.5000,-5.2764E+01
16330.6667,-4.8701E+01
16330.8333,-4.3333E+01
16331.0000,-4.5559E+01
16331.1667,-4.8232E+01
16331.3333,-4.0269E+01
16331.5000,-2.0762E+01
16331.6667,-2.7531E+01
16331.8333,-4.2287E+01
16332.0000,-5.0198E+01
16332.1667,-4.7182E+01
16332.3333,-3.0674E+01
16332.5000,-2.2130E+01
16332.6667,-2.9137E+01
16332.8333,-3.4854E+01
16333.0000,-3.6764E+01
16333.1667,-3.9233E+01
16333.3333,-3.3753E+01
16333.5000,-3.5955E+01
16333.6667,-2.8875E+01
16333.8333,-4.7259E+01
16334.0000,-4.2330E+01
16334.1667,-4.5085E+01
16334.3333,-3.7105E+01
16334.5000,-3.1289E+01
16334.6667,-4.7906E+01
16334.8333,-5.7635E+01
16335.0000,-5.9460E+01
16335.1667,-6.8604E+01
16335.3333,-6.7829E+01
16335.5000,-7.7672E+01
16335.6667,-8.0951E+01
16335.8333,-9.3025E+01
16336.0000,-9.4276E+01
16336.1667,-9.8175E+01
16336.3333,-8.8671E+01
16336.5000,-7.8880E+01
16336.6667,-7.7198E+01
16336.8333,-8.6372E+01
16337.0000,-8.6413E+01
16337.1667,-8.7803E+01
16337.3333,-6.7138E+01
16337.5000,-5.6628E+01
16337.6667,-4.1959E+01
16337.8333,-5.0825E+01
16338.0000,-6.7138E+01
16338.1667,-7.5420E+01
16338.3333,-6.0704E+01
16338.5000,-6.0378E+01
16338.6667,-6.0064E+01
16338.8333,-7.3508E+01
16339.0000,-7.6061E+01
16339.1667,-7.9809E+01
16339.3333,-6.5568E+01
16339.5000,-5.2903E+01
16339.6667,-5.1604E+01
16339.8333,-7.0071E+01
16340.0000,-6.6527E+01
16340.1667,-7.0926E+01
16340.3333,-5.9031E+01
16340.5000,-4.9076E+01
16340.6667,-4.1049E+01
16340.8333,-4.8782E+01
16341.0000,-5.5426E+01
16341.1667,-6.1033E+01
16341.3333,-4.1222E+01
16341.5000,-3.0704E+01
16341.6667,-3.0133E+01
16341.8333,-5.1448E+01
16342.0000,-5.1075E+01
16342.1667,-5.3963E+01
16342.3333,-3.5911E+01
16342.5000,-5.3374E+01
16342.6667,-5.5323E+01
16342.8333,-4.3984E+01
16343.0000,-3.3271E+01
16343.1667,-3.0530E+01
16343.3333,-2.3552E+01
16343.5000,-2.1326E+01
16343.6667,-2.3763E+01
16343.8333,-2.9052E+01
16344.0000,-3.3840E+01
16344.1667,-3.4331E+01
16344.3333,-2.5101E+01
16344.5000,-1.9590E+01
16344.6667,-2.7225E+01
16344.8333,-3.5731E+01
16345.0000,-4.2186E+01
16345.1667,-4.1910E+01
16345.3333,-3.6527E+01
16345.5000,-2.9419E+01
16345.6667,-3.0593E+01
16345.8333,-3.0370E+01
16346.0000,-3.6724E+01
16346.1667,-3.6793E+01
16346.3333,-3.2283E+01
16346.5000,-2.9062E+01
16346.6667,-3.2686E+01
16346.8333,-4.4039E+01
16347.0000,-4.3882E+01
16347.1667,-5.5999E+01
16347.3333,-4.4425E+01
16347.5000,-3.9610E+01
16347.6667,-2.9018E+01
16347.8333,-3.9471E+01
16348.0000,-3.5666E+01
16348.1667,-3.4694E+01
16348.3333,-3.8850E+01
16348.5000,-2.7215E+01
16348.6667,-2.8858E+01
16348.8333,-3.9422E+01
16349.0000,-4.2615E+01
16349.1667,-5.5058E+01
16349.3333,-3.9034E+01
16349.5000,-4.6941E+01
16349.6667,-4.1007E+01
16349.8333,-4.5046E+01
16350.0000,-5.1763E+01
16350.1667,-4.2914E+01
16350.3333,-3.6288E+01
16350.5000,-2.3373E+01
16350.6667,-2.9770E+01
16350.8333,-2.6768E+01
16351.0000,-2.8256E+01
16351.1667,-2.9700E+01
16351.3333,-2.8262E+01
16351.5000,-1.7138E+01
16351.6667,-1.6478E+01
16351.8333,-3.4748E+01
16352.0000,-4.5443E+01
16352.1667,-5.3453E+01
16352.3333,-3.2601E+01
16352.5000,-1.3006E+01
16352.6667,-5.0506E+01
16352.8333,-3.5738E+01
16353.0000,-3.1547E+01
16353.1667,-2.9482E+01
16353.3333,-2.9529E+01
16353.5000,-4.1863E+01
16353.6667,-2.8353E+01
16353.8333,-2.9270E+01
16354.0000,-3.0146E+01
16354.1667,-2.4889E+01
16354.3333,-2.0620E+01
16354.5000,-2.0498E+01
16354.6667,-1.8047E+01
16354.8333,-2.7652E+01
16355.0000,-2.7014E+01
16355.1667,-3.1844E+01
16355.3333,-3.5346E+01
16355.5000,-3.4852E+01
16355.6667,-2.6398E+01
16355.8333,-3.2219E+01
16356.0000,-3.8846E+01
16356.1667,-3.9624E+01
16356.3333,-2.9682E+01
16356.5000,-2.8615E+01
16356.6667,-3.6143E+01
16356.8333,-3.0730E+01
16357.0000,-4.1456E+01
16357.1667,-5.0488E+01
16357.3333,-3.7923E+01
16357.5000,-3.7467E+01
16357.6667,-4.2908E+01
16357.8333,-4.9732E+01
16358.0000,-4.0563E+01
16358.1667,-3.7460E+01
16358.3333,-3.2428E+01
16358.5000,-3.4601E+01
16358.6667,-3.1712E+01
16358.8333,-2.8358E+01
16359.0000,-3.3516E+01
16359.1667,-4.2355E+01
16359.3333,-3.2011E+01
16359.5000,-2.2820E+01
16359.6667,-2.5080E+01
16359.8333,-2.6128E+01
16360.0000,-2.9193E+01
16360.1667,-2.9770E+01
16360.3333,-2.1623E+01
16360.5000,-1.3359E+01
16360.6667,-1.8837E+01
16360.8333,-3.1742E+01
16361.0000,-4.3708E+01
16361.1667,-4.5534E+01
16361.3333,-3.5649E+01
16361.5000,-1.6312E+01
16361.6667,-2.8926E+01
16361.8333,-3.5265E+01
16362.0000,-4.1945E+01
16362.1667,-4.7755E+01
16362.3333,-2.9339E+01
16362.5000,-1.1435E+01
16362.6667,-3.1770E+01
16362.8333,-3.3863E+01
16363.0000,-4.1977E+01
16363.1667,-4.2997E+01
16363.3333,-3.4966E+01
16363.5000,-1.0213E+01
16363.6667,-2.3676E+01
16363.8333,-1.9983E+01
16364.0000,-1.6815E+01
16364.1667,-2.1901E+01
16364.3333,-1.8483E+01
16364.5000,-2.3635E+01
16364.6667,-3.8049E+01
16364.8333,-9.2832E+01
16365.0000,-8.8680E+01
16365.1667,-1.2483E+02
16365.3333,-9.0032E+01
16365.5000,-7.7356E+01
16365.6667,-1.0433E+02
16365.8333,-1.1456E+02
16366.0000,-1.1675E+02
16366.1667,-7.5244E+01
16366.3333,-6.8562E+01
16366.5000,-6.2674E+01
16366.6667,-6.6398E+01
16366.8333,-7.6697E+01
16367.0000,-7.7618E+01
16367.1667,-7.9293E+01
16367.3333,-6.6156E+01
16367.5000,-7.3973E+01
16367.6667,-5.9262E+01
16367.8333,-6.3225E+01
16368.0000,-5.5889E+01
16368.1667,-5.0752E+01
16368.3333,-4.1027E+01
16368.5000,-3.3884E+01
16368.6667,-3.2476E+01
16368.8333,-3.2740E+01
16369.0000,-3.3239E+01
16369.1667,-2.9892E+01
16369.3333,-2.8201E+01
16369.5000,-2.5836E+01
16369.6667,-2.7008E+01
16369.8333,-3.5405E+01
16370.0000,-3.6017E+01
16370.1667,-2.9806E+01
16370.3333,-3.5522E+01
16370.5000,-4.1137E+01
16370.6667,-4.1023E+01
16370.8333,-3.8907E+01
16371.0000,-3.7545E+01
16371.1667,-4.7553E+01
16371.3333,-4.6189E+01
16371.5000,-2.7407E+01
16371.6667,-3.2049E+01
16371.8333,-3.9656E+01
16372.0000,-4.5374E+01
16372.1667,-4.9504E+01
16372.3333,-3.4143E+01
16372.5000,-2.2491E+01
16372.6667,-2.9353E+01
16372.8333,-3.9116E+01
16373.0000,-4.1457E+01
16373.1667,-3.3958E+01
16373.3333,-2.6373E+01
16373.5000,-1.9868E+01
16373.6667,-3.1161E+01
16373.8333,-3.7646E+01
16374.0000,-4.0021E+01
16374.1667,-4.6316E+01
16374.3333,-3.5848E+01
16374.5000,-2.6205E+01
16374.6667,-2.7921E+01
16374.8333,-3.4457E+01
16375.0000,-3.8434E+01
16375.1667,-3.7852E+01
16375.3333,-3.2714E+01
16375.5000,-2.2215E+01
16375.6667,-2.7035E+01
16375.8333,-3.2761E+01
16376.0000,-4.0304E+01
16376.1667,-4.5166E+01
16376.3333,-3.7981E+01
16376.5000,-1.3253E+01
16376.6667,-2.6491E+01
16376.8333,-3.3826E+01
16377.0000,-3.9859E+01
16377.1667,-4.4133E+01
16377.3333,-3.1640E+01
16377.5000,-3.3959E+01
16377.6667,-2.8267E+01
16377.8333,-3.7980E+01
16378.0000,-4.4108E+01
16378.1667,-4.4411E+01
16378.3333,-3.5125E+01
16378.5000,-2.1316E+01
16378.6667,-2.2478E+01
16378.8333,-2.4834E+01
16379.0000,-3.4961E+01
16379.1667,-3.1676E+01
16379.3333,-3.6167E+01
16379.5000,-5.0134E+01
16379.6667,-5.5531E+01
16379.8333,-5.5330E+01
16380.0000,-6.0861E+01
16380.1667,-5.3878E+01
16380.3333,-4.7641E+01
16380.5000,-4.1605E+01
16380.6667,-4.0653E+01
16380.8333,-3.9748E+01
16381.0000,-4.1354E+01
16381.1667,-4.6526E+01
16381.3333,-4.3535E+01
16381.5000,-3.4235E+01
16381.6667,-3.0135E+01
16381.8333,-2.7459E+01
16382.0000,-3.8953E+01
16382.1667,-4.2635E+01
16382.3333,-3.4219E+01
16382.5000,-2.4873E+01
16382.6667,-3.0758E+01
16382.8333,-3.5541E+01
16383.0000,-3.6500E+01
16383.1667,-4.1966E+01
16383.3333,-3.5666E+01
16383.5000,-2.7810E+01
16383.6667,-2.7642E+01
16383.8333,-2.7097E+01
16384.0000,-3.3239E+01
16384.1667,-3.7860E+01
16384.3333,-2.8219E+01
16384.5000,-2.0963E+01
16384.6667,-2.0348E+01
16384.8333,-2.6468E+01
16385.0000,-2.6276E+01
16385.1667,-2.4561E+01
16385.3333,-2.6262E+01
16385.5000,-2.6436E+01
16385.6667,-2.2921E+01
16385.8333,-2.5375E+01
16386.0000,-2.7738E+01
16386.1667,-2.6002E+01
16386.3333,-2.5007E+01
16386.5000,-1.9830E+01
16386.6667,-1.3506E+01
16386.8333,-1.1903E+01
16387.0000,-1.2162E+01
16387.1667,-1.6932E+01
16387.3333,-2.2854E+01
16387.5000,-1.1747E+01
16387.6667,-1.4155E+01
16387.8333,-2.7838E+01
16388.0000,-3.2840E+01
16388.1667,-3.2242E+01
16388.3333,-2.8595E+01
16388.5000,-2.3282E+01
16388.6667,-2.1224E+01
16388.8333,-2.0776E+01
16389.0000,-1.8361E+01
16389.1667,-2.6680E+01
16389.3333,-2.0507E+01
16389.5000,-1.1009E+01
16389.6667,-9.8251E+00
16389.8333,-2.2038E+01
16390.0000,-2.6129E+01
16390.1667,-2.1626E+01
16390.3333,-2.0320E+01
16390.5000,-2.2893E+01
16390.6667,-2.2563E+01
16390.8333,-2.2132E+01
16391.0000,-2.1695E+01
16391.1667,-2.3385E+01
16391.3333,-1.9714E+01
16391.5000,-1.7514E+01
16391.6667,-1.7615E+01
16391.8333,-2.0090E+01
16392.0000,-2.0543E+01
16392.1667,-2.1828E+01
16392.3333,-2.2827E+01
16392.5000,-1.8443E+01
16392.6667,-2.0749E+01
16392.8333,-1.9896E+01
16393.0000,-1.9549E+01
16393.1667,-1.8403E+01
16393.3333,-2.0645E+01
16393.5000,-1.4668E+01
16393.6667,-2.0900E+01
16393.8333,-3.0662E+01
16394.0000,-3.5477E+01
16394.1667,-3.5818E+01
16394.3333,-2.9056E+01
16394.5000,-2.6476E+01
16394.6667,-2.6924E+01
16394.8333,-2.6428E+01
16395.0000,-2.5561E+01
16395.1667,-2.4278E+01
16395.3333,-2.2652E+01
16395.5000,-1.9026E+01
16395.6667,-1.9126E+01
16395.8333,-1.6422E+01
16396.0000,-1.7517E+01
16396.1667,-2.5348E+01
16396.3333,-2.5889E+01
16396.5000,-1.6823E+01
16396.6667,-1.7298E+01
16396.8333,-1.9874E+01
16397.0000,-2.1814E+01
16397.1667,-2.2395E+01
16397.3333,-2.1800E+01
16397.5000,-1.9654E+01
16397.6667,-1.6234E+01
16397.8333,-1.4987E+01
16398.0000,-1.7132E+01
16398.1667,-1.5039E+01
16398.3333,-7.8083E+00
16398.5000,-1.2645E+01
16398.6667,-7.2619E+00
16398.8333,-5.3214E+00
16399.0000,-9.3318E+00
16399.1667,-9.6632E+00
16399.3333,-8.8403E+00
16399.5000,-8.4646E+00
16399.6667,-1.1262E+01
16399.8333,-1.0241E+01
16400.0000,-1.0019E+01
16400.1667,-1.0262E+01
16400.3333,-9.6729E+00
16400.5000,-7.2456E+00
16400.6667,-6.9178E+00
16400.8333,-7.4658E+00
16401.0000,-8.5565E+00
16401.1667,-1.0725E+01
16401.3333,-1.0688E+01
16401.5000,-1.0194E+01
16401.6667,-1.1107E+01
16401.8333,-1.1719E+01
16402.0000,-1.2693E+01
16402.1667,-1.6849E+01
16402.3333,-1.8910E+01
16402.5000,-1.9097E+01
16402.6667,-1.8063E+01
16402.8333,-2.4482E+01
16403.0000,-2.4563E+01
16403.1667,-2.7002E+01
16403.3333,-2.6357E+01
16403.5000,-2.6334E+01
16403.6667,-2.5621E+01
16403.8333,-2.6208E+01
16404.0000,-2.6334E+01
16404.1667,-2.5854E+01
16404.3333,-2.4971E+01
16404.5000,-2.1740E+01
16404.6667,-2.2518E+01
16404.8333,-2.1666E+01
16405.0000,-2.4794E+01
16405.1667,-2.7927E+01
16405.3333,-2.9180E+01
16405.5000,-2.4002E+01
16405.6667,-2.6006E+01
16405.8333,-2.5117E+01
16406.0000,-2.4546E+01
16406.1667,-2.5256E+01
16406.3333,-2.7698E+01
16406.5000,-2.3336E+01
16406.6667,-2.2703E+01
16406.8333,-2.1859E+01
16407.0000,-2.2664E+01
16407.1667,-2.2450E+01
16407.3333,-2.1883E+01
16407.5000,-1.9967E+01
16407.6667,-1.8383E+01
16407.8333,-2.2553E+01
16408.0000,-2.2275E+01
16408.1667,-2.0903E+01
16408.3333,-2.1319E+01
16408.5000,-2.1525E+01
16408.6667,-2.2072E+01
16408.8333,-1.9822E+01
16409.0000,-1.8713E+01
16409.1667,-2.0210E+01
16409.3333,-1.9977E+01
16409.5000,-2.1126E+01
16409.6667,-2.1573E+01
16409.8333,-2.0746E+01
16410.0000,-2.1304E+01
16410.1667,-2.3178E+01
16410.3333,-2.3344E+01
16410.5000,-2.2386E+01
16410.6667,-2.3110E+01
16410.8333,-2.3143E+01
16411.0000,-2.4131E+01
16411.1667,-2.3054E+01
16411.3333,-2.0390E+01
16411.5000,-1.9990E+01
16411.6667,-1.8727E+01
16411.8333,-1.7408E+01
16412.0000,-1.9990E+01
16412.1667,-1.8278E+01
16412.3333,-1.7516E+01
16412.5000,-1.6874E+01
16412.6667,-1.5965E+01
16412.8333,-1.9734E+01
16413.0000,-2.0613E+01
16413.1667,-2.2063E+01
16413.3333,-2.7363E+01
16413.5000,-2.4032E+01
16413.6667,-2.4461E+01
16413.8333,-2.4588E+01
16414.0000,-2.4030E+01
16414.1667,-2.8298E+01
16414.3333,-3.0185E+01
16414.5000,-2.7552E+01
16414.6667,-2.5421E+01
16414.8333,-2.2954E+01
16415.0000,-2.2465E+01
16415.1667,-1.7640E+01
16415.3333,-1.4075E+01
16415.5000,-1.5668E+01
16415.6667,-3.8335E+01
16415.8333,-1.5347E+01
16416.0000,-2.5485E+01
16416.1667,-2.8704E+01
16416.3333,-2.7625E+01
16416.5000,-2.1906E+01
16416.6667,-1.5881E+01
16416.8333,-1.7059E+01
16417.0000,-2.4730E+01
16417.1667,-2.3033E+01
16417.3333,-2.1953E+01
16417.5000,-2.5545E+00
16417.6667,-1.5723E+01
16417.8333,-1.9383E+01
16418.0000,-1.5197E+01
16418.1667,-2.1109E+01
16418.3333,-1.8127E+01
16418.5000,-2.8263E+00
16418.6667,-7.0149E+00
16418.8333,-1.0805E+01
16419.0000,-9.0075E+00
16419.1667,-7.4840E+00
16419.3333,-6.3844E+00
16419.5000,-3.4324E+00
16419.6667,-1.3211E+00
16419.8333,-4.3953E+00
16420.0000,-9.5563E+00
16420.1667,-5.1088E+00
16420.3333,-3.8501E+00
16420.5000,-2.0428E+00
16420.6667,-1.9826E+00
16420.8333,-5.3575E+00
16421.0000,-6.5459E+00
16421.1667,-9.5199E+00
16421.3333,-1.2371E+01
16421.5000,-7.6741E+00
16421.6667,-9.1233E+00
16421.8333,-9.5932E+00
16422.0000,-8.4722E+00
16422.1667,-1.0657E+01
16422.3333,-6.7612E+00
16422.5000,-1.6219E+00
16422.6667,-4.1543E-01
16422.8333,-1.3342E+00
16423.0000,-4.9909E+00
16423.1667,-3.5798E+00
16423.3333,-4.0664E+00
16423.5000,-4.4803E-01
16423.6667,-2.5028E+00
16423.8333,-8.3232E+00
16424.0000,-2.1699E-01
16424.1667,-1.0346E+00
16424.3333,-1.9790E+00
16424.5000,-1.7974E+00
16424.6667,-9.7337E+00
16424.8333,-1.6023E+01
16425.0000,-1.8278E+01
16425.1667,-1.7191E+01
16425.3333,-2.1682E+01
16425.5000,-7.9199E+00
16425.6667,-1.6212E+01
16425.8333,-2.2748E+01
16426.0000,-2.4035E+01
16426.1667,-2.5858E+01
16426.3333,-2.5547E+01
16426.5000,-1.3726E+01
16426.6667,-1.5882E+01
16426.8333,-2.1314E+01
16427.0000,-2.3547E+01
16427.1667,-2.7006E+01
16427.3333,-2.6837E+01
16427.5000,-1.6306E+00
16427.6667,-1.6214E+01
16427.8333,-2.3882E+01
16428.0000,-2.4917E+01
16428.1667,-2.6145E+01
16428.3333,-2.6312E+01
16428.5000,-1.2589E+01
16428.6667,-1.8354E+01
16428.8333,-2.0035E+01
16429.0000,-1.8540E+01
16429.1667,-1.3613E+01
16429.3333,-1.0023E+01
16429.5000,-6.9886E+00
16429.6667,-1.4256E+01
16429.8333,-1.4097E+01
16430.0000,-1.8738E+01
16430.1667,-1.7700E+01
16430.3333,-1.7572E+01
16430.5000,-1.3618E+01
16430.6667,-1.9855E+01
16430.8333,-2.4314E+01
16431.0000,-2.9694E+01
16431.1667,-2.5420E+01
16431.3333,-2.1282E+01
16431.5000,-1.4895E+01
16431.6667,-2.2747E+01
16431.8333,-2.7940E+01
16432.0000,-2.2192E+01
16432.1667,-2.0032E+01
16432.3333,-2.0856E+01
16432.5000,-2.8091E+01
16432.6667,-2.8766E+01
16432.8333,-3.3136E+01
16433.0000,-4.1494E+01
16433.1667,-4.3331E+01
16433.3333,-4.2544E+01
16433.5000,-3.6596E+01
16433.6667,-2.9722E+01
16433.8333,-2.7236E+01
16434.0000,-2.4387E+01
16434.1667,-2.5298E+01
16434.3333,-2.4970E+01
16434.5000,-2.1449E+01
16434.6667,-2.0835E+01
16434.8333,-1.8955E+01
16435.0000,-1.8283E+01
16435.1667,-1.7934E+01
16435.3333,-1.8843E+01
16435.5000,-1.9315E+01
16435.6667,-1.8946E+01
16435.8333,-2.2511E+01
16436.0000,-2.3876E+01
16436.1667,-2.3268E+01
16436.3333,-2.6566E+01
16436.5000,-2.3425E+01
16436.6667,-2.2948E+01
16436.8333,-2.3580E+01
16437.0000,-2.4552E+01
16437.1667,-2.5333E+01
16437.3333,-2.4810E+01
16437.5000,-1.4512E+01
16437.6667,-1.0349E+01
16437.8333,-9.4953E+00
16438.0000,-1.0035E+01
16438.1667,-9.6708E+00
16438.3333,-8.0871E+00
16438.5000,-6.6019E+00
16438.6667,3.8790E+00
16438.8333,7.4360E+00
16439.0000,2.1647E+00
16439.1667,4.7392E+00
16439.3333,-2.7421E+00
16439.5000,-2.4532E+00
16439.6667,-1.3050E+01
16439.8333,-1.5414E+01
16440.0000,-1.7052E+01
16440.1667,-1.9537E+01
16440.3333,-2.1191E+01
16440.5000,-1.4985E+01
16440.6667,-1.5804E+01
16440.8333,-1.8123E+01
16441.0000,-2.0320E+01
16441.1667,-2.2602E+01
16441.3333,-1.7387E+01
16441.5000,-1.3671E+01
16441.6667,-1.3937E+01
16441.8333,-1.8360E+01
16442.0000,-2.0194E+01
16442.1667,-1.9030E+01
16442.3333,-1.4754E+01
16442.5000,-7.8468E+00
16442.6667,-1.2714E+01
16442.8333,-1.5050E+01
16443.0000,-1.3590E+01
16443.1667,-1.6117E+01
16443.3333,-1.5625E+01
16443.5000,-3.1033E+00
16443.6667,-1.9330E+00
16443.8333,-5.6996E+00
16444.0000,-4.6884E+00
16444.1667,-1.7196E+00
16444.3333,-1.7174E+00
16444.5000,-2.7720E+01
16444.6667,1.7554E-01
16444.8333,-2.5064E+00
16445.0000,5.4464E+00
16445.1667,6.0327E+00
16445.3333,1.8253E+00
16445.5000,5.3323E+00
16445.6667,2.5696E+00
16445.8333,5.2021E+00
16446.0000,1.3066E+00
16446.1667,3.1060E+00
16446.3333,-9.3186E+00
16446.5000,-1.5693E+01
16446.6667,-1.2727E+01
16446.8333,-1.9171E+01
16447.0000,-2.0005E+01
16447.1667,-1.6359E+01
16447.3333,-1.3923E+01
16447.5000,-6.3321E+00
16447.6667,-6.7736E+00
16447.8333,-1.5829E+01
16448.0000,-1.8937E+01
16448.1667,-2.0223E+01
16448.3333,-1.9419E+01
16448.5000,-2.1665E+00
16448.6667,-7.2097E+00
16448.8333,-1.4982E+01
16449.0000,-1.3434E+01
16449.1667,-8.4307E+00
16449.3333,-1.4287E+00
16449.5000,-1.3815E+00
16449.6667,-1.0414E+01
16449.8333,-5.8255E+00
16450.0000,-1.1334E+01
16450.1667,-1.1540E+01
16450.3333,-9.3513E+00
16450.5000,-1.6382E+00
16450.6667,-3.3113E+00
16450.8333,-1.0862E+01
16451.0000,-1.3927E+01
16451.1667,-1.0011E+01
16451.3333,-8.6398E+00
16451.5000,-8.8332E-01
16451.6667,-2.3213E+00
16451.8333,-2.1823E+00
16452.0000,-2.3024E+00
16452.1667,-7.2088E+00
16452.3333,-8.0919E+00
16452.5000,-9.5340E+00
16452.6667,-1.0245E+01
16452.8333,-9.5787E+00
16453.0000,-9.3410E+00
16453.1667,-9.8412E+00
16453.3333,-1.1250E+01
16453.5000,-1.5086E+01
16453.6667,-1.2816E+01
16453.8333,-1.2127E+01
16454.0000,-1.4643E+01
16454.1667,-1.5750E+01
16454.3333,-1.4351E+01
16454.5000,-1.2218E+01
16454.6667,-1.0606E+01
16454.8333,-1.1101E+01
16455.0000,-9.5062E+00
16455.1667,-1.0004E+01
16455.3333,-8.4634E+00
16455.5000,-7.0322E+00
16455.6667,-7.7344E+00
16455.8333,-7.4742E+00
16456.0000,-7.6810E+00
16456.1667,-1.0856E+01
16456.3333,-1.1184E+01
16456.5000,-1.2392E+01
16456.6667,-1.1535E+01
16456.8333,-1.2649E+01
16457.0000,-1.2727E+01
16457.1667,-1.2644E+01
16457.3333,-1.2229E+01
16457.5000,-1.1272E+01
16457.6667,-1.1861E+01
16457.8333,-1.1731E+01
