"",16.000
16303.0000,-3.3262E+01
16303.1667,-4.0974E+01
16303.3333,-2.3453E+01
16303.5000,-1.6374E+01
16303.6667,-1.0514E+01
16303.8333,-2.3077E+01
16304.0000,-3.2120E+01
16304.1667,-3.7035E+01
16304.3333,-1.7075E+01
16304.5000,-1.8564E+01
16304.6667,-1.3347E+01
16304.8333,-2.1560E+01
16305.0000,-3.2484E+01
16305.1667,-3.0090E+01
16305.3333,-2.0024E+01
16305.5000,-1.8764E+01
16305.6667,-1.2900E+01
16305.8333,-2.3168E+01
16306.0000,-3.0275E+01
16306.1667,-4.0105E+01
16306.3333,-3.1501E+01
16306.5000,-1.8584E+01
16306.6667,-1.6252E+01
16306.8333,-3.1109E+01
16307.0000,-4.1915E+01
16307.1667,-4.1012E+01
16307.3333,-2.3052E+01
16307.5000,-1.5418E+01
16307.6667,-1.5953E+01
16307.8333,-2.9144E+01
16308.0000,-2.1711E+01
16308.1667,-2.4688E+01
16308.3333,-1.8614E+01
16308.5000,-1.3267E+01
16308.6667,-1.3677E+01
16308.8333,-1.4880E+01
16309.0000,-1.6599E+01
16309.1667,-1.8568E+01
16309.3333,-1.2682E+01
16309.5000,-1.3435E+00
16309.6667,-2.9264E+00
16309.8333,-1.5092E+01
16310.0000,-1.9684E+01
16310.1667,-1.9071E+01
16310.3333,-8.3161E+00
16310.5000,-5.3674E+00
16310.6667,-3.4406E+00
16310.8333,-1.2589E+01
16311.0000,-1.2811E+01
16311.1667,-1.5858E+01
16311.3333,-6.3826E+00
16311.5000,-5.2167E+00
16311.6667,-1.0871E+01
16311.8333,-1.3492E+01
16312.0000,-1.2487E+01
16312.1667,-1.5427E+01
16312.3333,-1.0110E+01
16312.5000,-7.1430E+00
16312.6667,-7.4382E+00
16312.8333,-1.1616E+01
16313.0000,-1.8652E+01
16313.1667,-1.8192E+01
16313.3333,-9.3833E+00
16313.5000,-7.1657E+00
16313.6667,-3.1068E+01
16313.8333,-2.9355E+01
16314.0000,-3.2401E+01
16314.1667,-3.1879E+01
16314.3333,-2.6887E+01
16314.5000,-1.6629E+01
16314.6667,-1.8375E+01
16314.8333,-2.7546E+01
16315.0000,-4.0597E+01
16315.1667,-4.4931E+01
16315.3333,-2.5566E+01
16315.5000,-1.1409E+01
16315.6667,-9.9634E+00
16315.8333,-1.9245E+01
16316.0000,-2.9020E+01
16316.1667,-3.3337E+01
16316.3333,-1.5661E+01
16316.5000,-7.2592E+00
16316.6667,-9.9599E+00
16316.8333,-1.2537E+01
16317.0000,-1.4848E+01
16317.1667,-2.0348E+01
16317.3333,-1.0319E+01
16317.5000,-1.4917E+01
16317.6667,-5.9810E+00
16317.8333,-1.1221E+01
16318.0000,-1.3120E+01
16318.1667,-1.3149E+01
16318.3333,-7.3791E+00
16318.5000,-1.0583E-01
16318.6667,-2.1439E-01
16318.8333,-1.1051E+01
16319.0000,-1.8759E+01
16319.1667,-2.1709E+01
16319.3333,-5.5843E+00
16319.5000,-2.5757E+00
16319.6667,-1.5531E+00
16319.8333,-9.8975E+00
16320.0000,-1.6804E+01
16320.1667,-2.1042E+01
16320.3333,-7.4710E+00
16320.5000,-6.7512E-01
16320.6667,-6.2418E-01
16320.8333,-1.0934E+01
16321.0000,-1.3949E+01
16321.1667,-1.3443E+01
16321.3333,-3.6181E+00
16321.5000,-9.1706E-01
16321.6667,-2.0529E+00
16321.8333,-1.1795E+01
16322.0000,-1.3726E+01
16322.1667,-1.7164E+01
16322.3333,-5.1753E+00
16322.5000,-3.0504E+00
16322.6667,-7.3743E+00
16322.8333,-1.2806E+01
16323.0000,-1.7333E+01
16323.1667,-1.5190E+01
16323.3333,-1.4052E+01
16323.5000,-4.7761E+00
16323.6667,-3.8647E+00
16323.8333,-1.2401E+01
16324.0000,-1.8218E+01
16324.1667,-2.4963E+01
16324.3333,-2.6714E+01
16324.5000,-1.4755E+01
16324.6667,-1.4517E+01
16324.8333,-3.2064E+01
16325.0000,-3.0058E+01
16325.1667,-3.6624E+01
16325.3333,-2.7207E+01
16325.5000,-2.1606E+01
16325.6667,-2.5846E+01
16325.8333,-3.0655E+01
16326.0000,-3.0175E+01
16326.1667,-3.0033E+01
16326.3333,-2.0532E+01
16326.5000,-1.2077E+01
16326.6667,-1.1093E+01
16326.8333,-2.3454E+01
16327.0000,-3.2204E+01
16327.1667,-3.4788E+01
16327.3333,-1.7153E+01
16327.5000,-8.5202E+00
16327.6667,-5.8656E+00
16327.8333,-2.2572E+01
16328.0000,-2.8192E+01
16328.1667,-2.5235E+01
16328.3333,-1.4317E+01
16328.5000,-8.2421E+00
16328.6667,-9.1853E-01
16328.8333,-1.0726E+01
16329.0000,-1.7764E+01
16329.1667,-2.6433E+01
16329.3333,-7.8118E+00
16329.5000,-7.8626E+00
16329.6667,-4.4439E+00
16329.8333,-1.4722E+01
16330.0000,-2.0898E+01
16330.1667,-2.1839E+01
16330.3333,-1.0764E+01
16330.5000,-5.0829E+00
16330.6667,-4.5556E+00
16330.8333,-1.3909E+01
16331.0000,-1.7665E+01
16331.1667,-1.9444E+01
16331.3333,-8.7565E+00
16331.5000,-5.2256E-01
16331.6667,-1.4678E+00
16331.8333,-1.3512E+01
16332.0000,-1.9716E+01
16332.1667,-1.8499E+01
16332.3333,-5.3786E+00
16332.5000,-7.1959E-01
16332.6667,-1.7691E+00
16332.8333,-8.9500E+00
16333.0000,-1.3573E+01
16333.1667,-1.5846E+01
16333.3333,-8.8945E+00
16333.5000,-8.4273E-01
16333.6667,-1.2798E+00
16333.8333,-1.3184E+01
16334.0000,-1.6466E+01
16334.1667,-1.8425E+01
16334.3333,-1.3570E+01
16334.5000,-2.3423E+00
16334.6667,-1.8081E+01
16334.8333,-2.2261E+01
16335.0000,-2.6610E+01
16335.1667,-3.2284E+01
16335.3333,-2.8942E+01
16335.5000,-2.0099E+01
16335.6667,-2.1673E+01
16335.8333,-3.5160E+01
16336.0000,-4.6719E+01
16336.1667,-5.2789E+01
16336.3333,-4.1466E+01
16336.5000,-1.6738E+01
16336.6667,-1.7786E+01
16336.8333,-3.6118E+01
16337.0000,-4.6098E+01
16337.1667,-4.9109E+01
16337.3333,-2.6907E+01
16337.5000,-1.0608E+01
16337.6667,-9.9842E+00
16337.8333,-2.2402E+01
16338.0000,-3.2129E+01
16338.1667,-4.0621E+01
16338.3333,-2.9277E+01
16338.5000,-1.7100E+01
16338.6667,-1.6540E+01
16338.8333,-3.6935E+01
16339.0000,-4.1652E+01
16339.1667,-4.5281E+01
16339.3333,-2.9968E+01
16339.5000,-1.0440E+01
16339.6667,-1.0687E+01
16339.8333,-3.2069E+01
16340.0000,-3.3838E+01
16340.1667,-3.8550E+01
16340.3333,-2.6684E+01
16340.5000,-8.1397E+00
16340.6667,-6.3093E+00
16340.8333,-2.1824E+01
16341.0000,-2.7783E+01
16341.1667,-3.2073E+01
16341.3333,-1.8431E+01
16341.5000,-2.8540E+00
16341.6667,-2.4541E+00
16341.8333,-1.9876E+01
16342.0000,-2.4130E+01
16342.1667,-2.7745E+01
16342.3333,-9.3703E+00
16342.5000,-3.7980E+00
16342.6667,-5.0059E+00
16342.8333,-1.2677E+01
16343.0000,-1.1416E+01
16343.1667,-1.1183E+01
16343.3333,-6.4465E+00
16343.5000,-5.5890E+00
16343.6667,-9.1654E+00
16343.8333,-1.2179E+01
16344.0000,-1.5264E+01
16344.1667,-1.5093E+01
16344.3333,-1.0153E+01
16344.5000,-5.7610E+00
16344.6667,-7.1089E+00
16344.8333,-1.3872E+01
16345.0000,-2.0367E+01
16345.1667,-1.9809E+01
16345.3333,-1.3515E+01
16345.5000,-4.5326E+00
16345.6667,-8.1676E+00
16345.8333,-1.0189E+01
16346.0000,-1.3972E+01
16346.1667,-1.4333E+01
16346.3333,-1.0695E+01
16346.5000,-6.0319E+00
16346.6667,-7.1580E+00
16346.8333,-1.9786E+01
16347.0000,-1.9254E+01
16347.1667,-2.8635E+01
16347.3333,-1.8577E+01
16347.5000,-1.2510E+01
16347.6667,-6.8298E+00
16347.8333,-1.8191E+01
16348.0000,-1.6380E+01
16348.1667,-1.6088E+01
16348.3333,-1.7549E+01
16348.5000,-3.8156E+00
16348.6667,-7.4265E+00
16348.8333,-1.6105E+01
16349.0000,-2.0007E+01
16349.1667,-2.7597E+01
16349.3333,-1.5421E+01
16349.5000,-1.1304E+01
16349.6667,-1.1583E+01
16349.8333,-2.1675E+01
16350.0000,-2.3747E+01
16350.1667,-1.9781E+01
16350.3333,-1.1042E+01
16350.5000,-3.5813E+00
16350.6667,-7.1969E+00
16350.8333,-1.0318E+01
16351.0000,-1.2118E+01
16351.1667,-1.3360E+01
16351.3333,-1.1819E+01
16351.5000,-2.3400E+00
16351.6667,-2.8652E+00
16351.8333,-1.5174E+01
16352.0000,-2.3063E+01
16352.1667,-2.8683E+01
16352.3333,-7.9754E+00
16352.5000,2.9458E-03
16352.6667,-4.8393E+00
16352.8333,-1.0755E+01
16353.0000,-1.1489E+01
16353.1667,-1.1998E+01
16353.3333,-6.5614E+00
16353.5000,-6.4601E+00
16353.6667,-5.5854E+00
16353.8333,-1.1720E+01
16354.0000,-1.2635E+01
16354.1667,-9.7297E+00
16354.3333,-6.7988E+00
16354.5000,-2.2915E+00
16354.6667,-2.4326E+00
16354.8333,-1.2316E+01
16355.0000,-1.2067E+01
16355.1667,-1.4484E+01
16355.3333,-1.6394E+01
16355.5000,-9.2563E+00
16355.6667,-6.1459E+00
16355.8333,-1.3076E+01
16356.0000,-1.8113E+01
16356.1667,-1.9554E+01
16356.3333,-1.0481E+01
16356.5000,-1.2091E+01
16356.6667,-1.2211E+01
16356.8333,-1.3902E+01
16357.0000,-1.8380E+01
16357.1667,-2.7143E+01
16357.3333,-1.3932E+01
16357.5000,-5.1941E+00
16357.6667,-1.2122E+01
16357.8333,-2.0000E+01
16358.0000,-1.9093E+01
16358.1667,-1.8065E+01
16358.3333,-1.3161E+01
16358.5000,-6.5679E+00
16358.6667,-8.4181E+00
16358.8333,-1.2639E+01
16359.0000,-1.5771E+01
16359.1667,-2.1172E+01
16359.3333,-1.3812E+01
16359.5000,-5.4665E+00
16359.6667,-7.5422E+00
16359.8333,-1.0636E+01
16360.0000,-1.2265E+01
16360.1667,-1.3765E+01
16360.3333,-4.5239E+00
16360.5000,-1.4283E-01
16360.6667,-4.2302E+00
16360.8333,-1.4775E+01
16361.0000,-2.3659E+01
16361.1667,-2.5188E+01
16361.3333,-1.5502E+01
16361.5000,2.1711E-02
16361.6667,-6.5148E+00
16361.8333,-1.6359E+01
16362.0000,-2.2055E+01
16362.1667,-2.6575E+01
16362.3333,-1.0203E+01
16362.5000,1.8325E-01
16362.6667,-5.3691E+00
16362.8333,-1.4209E+01
16363.0000,-2.1083E+01
16363.1667,-2.2748E+01
16363.3333,-9.7304E+00
16363.5000,1.0149E-01
16363.6667,-2.7210E+00
16363.8333,-5.1008E+00
16364.0000,-6.5814E+00
16364.1667,-9.9353E+00
16364.3333,-7.7346E+00
16364.5000,5.6007E+00
16364.6667,-3.4916E+00
16364.8333,-4.3901E+01
16365.0000,-4.4939E+01
16365.1667,-7.5730E+01
16365.3333,-4.9374E+01
16365.5000,-3.9733E+01
16365.6667,-4.9284E+01
16365.8333,-5.4746E+01
16366.0000,-5.2701E+01
16366.1667,-3.3148E+01
16366.3333,-2.9709E+01
16366.5000,-1.8852E+01
16366.6667,-2.8738E+01
16366.8333,-4.5721E+01
16367.0000,-5.4560E+01
16367.1667,-5.7242E+01
16367.3333,-3.9594E+01
16367.5000,-3.1031E+01
16367.6667,-2.9059E+01
16367.8333,-4.0022E+01
16368.0000,-3.4104E+01
16368.1667,-2.9963E+01
16368.3333,-2.3782E+01
16368.5000,-1.5558E+01
16368.6667,-1.6692E+01
16368.8333,-1.8379E+01
16369.0000,-1.8831E+01
16369.1667,-1.6574E+01
16369.3333,-1.4241E+01
16369.5000,-8.0268E+00
16369.6667,-1.1629E+01
16369.8333,-2.0625E+01
16370.0000,-2.0886E+01
16370.1667,-1.6891E+01
16370.3333,-1.9191E+01
16370.5000,-1.7569E+01
16370.6667,-1.8671E+01
16370.8333,-1.9621E+01
16371.0000,-1.8910E+01
16371.1667,-1.9996E+01
16371.3333,-1.8241E+01
16371.5000,-3.8088E+00
16371.6667,-1.1650E+01
16371.8333,-2.3627E+01
16372.0000,-2.9249E+01
16372.1667,-3.3691E+01
16372.3333,-1.3635E+01
16372.5000,-1.3963E+00
16372.6667,-1.0624E+01
16372.8333,-2.2978E+01
16373.0000,-2.5637E+01
16373.1667,-1.8859E+01
16373.3333,-1.1293E+01
16373.5000,-1.7012E+00
16373.6667,-7.5656E+00
16373.8333,-2.1671E+01
16374.0000,-2.5150E+01
16374.1667,-3.1921E+01
16374.3333,-2.2623E+01
16374.5000,-6.0420E+00
16374.6667,-1.0517E+01
16374.8333,-1.9778E+01
16375.0000,-2.4708E+01
16375.1667,-2.6098E+01
16375.3333,-2.2396E+01
16375.5000,-1.1170E+01
16375.6667,-1.6605E+01
16375.8333,-2.0784E+01
16376.0000,-2.7521E+01
16376.1667,-3.1680E+01
16376.3333,-2.2542E+01
16376.5000,-2.6754E-01
16376.6667,-8.9132E+00
16376.8333,-2.0161E+01
16377.0000,-2.6232E+01
16377.1667,-3.0523E+01
16377.3333,-1.6755E+01
16377.5000,-2.5111E+00
16377.6667,-7.0911E+00
16377.8333,-1.9768E+01
16378.0000,-2.0982E+01
16378.1667,-2.5723E+01
16378.3333,-1.7238E+01
16378.5000,-2.0387E+00
16378.6667,-4.4838E+00
16378.8333,-1.0011E+01
16379.0000,-1.4599E+01
16379.1667,-2.0015E+01
16379.3333,-2.3158E+01
16379.5000,-3.5532E+01
16379.6667,-4.1414E+01
16379.8333,-4.1260E+01
16380.0000,-5.0454E+01
16380.1667,-4.2163E+01
16380.3333,-3.4623E+01
16380.5000,-2.5812E+01
16380.6667,-2.6266E+01
16380.8333,-2.6551E+01
16381.0000,-2.8089E+01
16381.1667,-3.1492E+01
16381.3333,-2.8179E+01
16381.5000,-1.2170E+01
16381.6667,-1.5874E+01
16381.8333,-1.5897E+01
16382.0000,-2.9098E+01
16382.1667,-3.3490E+01
16382.3333,-2.1894E+01
16382.5000,-5.0634E+00
16382.6667,-1.3761E+01
16382.8333,-2.4779E+01
16383.0000,-2.6944E+01
16383.1667,-3.2823E+01
16383.3333,-2.5335E+01
16383.5000,-1.1697E+01
16383.6667,-1.6436E+01
16383.8333,-1.8446E+01
16384.0000,-2.4164E+01
16384.1667,-2.8129E+01
16384.3333,-1.6466E+01
16384.5000,-7.1392E+00
16384.6667,-9.6662E+00
16384.8333,-1.8166E+01
16385.0000,-1.7111E+01
16385.1667,-1.6971E+01
16385.3333,-1.6459E+01
16385.5000,-1.3508E+01
16385.6667,-1.1988E+01
16385.8333,-1.5602E+01
16386.0000,-1.8816E+01
16386.1667,-1.7679E+01
16386.3333,-1.6720E+01
16386.5000,-6.4571E+00
16386.6667,-7.1041E+00
16386.8333,-7.0985E+00
16387.0000,-7.6242E+00
16387.1667,-1.0546E+01
16387.3333,-1.2761E+01
16387.5000,-3.3961E+00
16387.6667,-5.7821E+00
16387.8333,-1.8362E+01
16388.0000,-2.5373E+01
16388.1667,-2.4785E+01
16388.3333,-2.0592E+01
16388.5000,-1.7093E+01
16388.6667,-1.5084E+01
16388.8333,-1.5073E+01
16389.0000,-1.3814E+01
16389.1667,-1.7444E+01
16389.3333,-1.5308E+01
16389.5000,-1.5578E+00
16389.6667,-5.7392E+00
16389.8333,-1.2359E+01
16390.0000,-1.9513E+01
16390.1667,-1.6311E+01
16390.3333,-1.5475E+01
16390.5000,-6.6546E+00
16390.6667,-1.2486E+01
16390.8333,-1.5466E+01
16391.0000,-1.5758E+01
16391.1667,-1.8105E+01
16391.3333,-1.1959E+01
16391.5000,-7.4015E+00
16391.6667,-7.3787E+00
16391.8333,-1.2618E+01
16392.0000,-1.4968E+01
16392.1667,-1.7175E+01
16392.3333,-1.7646E+01
16392.5000,-5.5630E+00
16392.6667,-8.4675E+00
16392.8333,-1.1881E+01
16393.0000,-1.4001E+01
16393.1667,-1.3695E+01
16393.3333,-1.4959E+01
16393.5000,-4.7245E+00
16393.6667,-1.0552E+01
16393.8333,-2.4731E+01
16394.0000,-3.1003E+01
16394.1667,-3.1395E+01
16394.3333,-2.5075E+01
16394.5000,-1.7807E+01
16394.6667,-1.8088E+01
16394.8333,-1.9187E+01
16395.0000,-1.7813E+01
16395.1667,-1.6983E+01
16395.3333,-1.4705E+01
16395.5000,-8.4710E+00
16395.6667,-1.1432E+01
16395.8333,-9.2326E+00
16396.0000,-1.1509E+01
16396.1667,-2.0894E+01
16396.3333,-2.1466E+01
16396.5000,-9.9390E+00
16396.6667,-1.3792E+01
16396.8333,-1.6205E+01
16397.0000,-1.8030E+01
16397.1667,-1.8968E+01
16397.3333,-1.8501E+01
16397.5000,-1.4247E+01
16397.6667,-1.2318E+01
16397.8333,-1.1517E+01
16398.0000,-1.3211E+01
16398.1667,-9.7345E+00
16398.3333,-2.5248E+00
16398.5000,-5.9230E-01
16398.6667,-6.1920E-01
16398.8333,-6.7789E-01
16399.0000,-4.7806E+00
16399.1667,-4.8344E+00
16399.3333,-4.6408E+00
16399.5000,-2.9760E+00
16399.6667,-5.4558E+00
16399.8333,-6.0092E+00
16400.0000,-5.2945E+00
16400.1667,-6.1183E+00
16400.3333,-4.7424E+00
16400.5000,-2.0457E+00
16400.6667,-2.1092E+00
16400.8333,-3.2032E+00
16401.0000,-4.8406E+00
16401.1667,-6.4981E+00
16401.3333,-7.3561E+00
16401.5000,-4.5814E+00
16401.6667,-5.8814E+00
16401.8333,-6.5897E+00
16402.0000,-6.8146E+00
16402.1667,-1.0177E+01
16402.3333,-1.1715E+01
16402.5000,-9.9711E+00
16402.6667,-9.8182E+00
16402.8333,-1.5458E+01
16403.0000,-1.8392E+01
16403.1667,-2.1908E+01
16403.3333,-2.0795E+01
16403.5000,-2.0569E+01
16403.6667,-1.9183E+01
16403.8333,-2.1534E+01
16404.0000,-2.2431E+01
16404.1667,-2.1265E+01
16404.3333,-2.1602E+01
16404.5000,-1.6102E+01
16404.6667,-1.7622E+01
16404.8333,-1.7782E+01
16405.0000,-2.2165E+01
16405.1667,-2.4160E+01
16405.3333,-2.4474E+01
16405.5000,-1.9774E+01
16405.6667,-2.0629E+01
16405.8333,-1.9577E+01
16406.0000,-2.0409E+01
16406.1667,-2.0783E+01
16406.3333,-2.2677E+01
16406.5000,-1.5455E+01
16406.6667,-1.7371E+01
16406.8333,-1.6996E+01
16407.0000,-1.7694E+01
16407.1667,-1.7639E+01
16407.3333,-1.7595E+01
16407.5000,-1.6043E+01
16407.6667,-1.3556E+01
16407.8333,-1.5339E+01
16408.0000,-1.8032E+01
16408.1667,-1.7644E+01
16408.3333,-1.5172E+01
16408.5000,-1.2490E+01
16408.6667,-1.3371E+01
16408.8333,-1.5109E+01
16409.0000,-1.3752E+01
16409.1667,-1.5925E+01
16409.3333,-1.6240E+01
16409.5000,-1.4808E+01
16409.6667,-1.4912E+01
16409.8333,-1.5755E+01
16410.0000,-1.7223E+01
16410.1667,-1.8639E+01
16410.3333,-1.8989E+01
16410.5000,-1.5351E+01
16410.6667,-1.4987E+01
16410.8333,-1.5275E+01
16411.0000,-1.6652E+01
16411.1667,-1.5779E+01
16411.3333,-1.5976E+01
16411.5000,-1.3353E+01
16411.6667,-1.2683E+01
16411.8333,-1.3923E+01
16412.0000,-1.7095E+01
16412.1667,-1.4672E+01
16412.3333,-1.4842E+01
16412.5000,-1.1309E+01
16412.6667,-1.1284E+01
16412.8333,-1.5011E+01
16413.0000,-1.8411E+01
16413.1667,-1.9020E+01
16413.3333,-2.6949E+01
16413.5000,-1.9382E+01
16413.6667,-1.8447E+01
16413.8333,-1.9830E+01
16414.0000,-1.9167E+01
16414.1667,-2.7483E+01
16414.3333,-2.4139E+01
16414.5000,-1.4910E+01
16414.6667,-1.4604E+01
16414.8333,-1.9330E+01
16415.0000,-1.9677E+01
16415.1667,-1.6536E+01
16415.3333,-8.6932E+00
16415.5000,-1.5947E-01
16415.6667,-3.3060E-01
16415.8333,-1.6575E+00
16416.0000,-1.7949E+01
16416.1667,-2.6862E+01
16416.3333,-2.5447E+01
16416.5000,-2.0706E+00
16416.6667,-2.9791E+00
16416.8333,-3.4092E+00
16417.0000,-1.8737E+01
16417.1667,-1.7202E+01
16417.3333,-1.6296E+01
16417.5000,1.6428E-01
16417.6667,-6.7862E+00
16417.8333,-1.2208E+01
16418.0000,-6.8315E+00
16418.1667,-1.6972E+01
16418.3333,-1.1604E+01
16418.5000,5.0146E-01
16418.6667,-6.9885E-01
16418.8333,-5.2897E+00
16419.0000,-3.2052E+00
16419.1667,-2.2486E+00
16419.3333,-1.5551E+00
16419.5000,2.1867E+00
16419.6667,4.8524E-02
16419.8333,-1.5726E+00
16420.0000,-7.4958E+00
16420.1667,-3.5425E+00
16420.3333,-2.2504E+00
16420.5000,-8.1259E-01
16420.6667,-6.3750E-01
16420.8333,-3.1548E+00
16421.0000,-4.8734E+00
16421.1667,-7.9091E+00
16421.3333,-1.0734E+01
16421.5000,-2.4143E+00
16421.6667,-6.7221E+00
16421.8333,-7.6648E+00
16422.0000,-7.1644E+00
16422.1667,-9.5853E+00
16422.3333,-5.3611E+00
16422.5000,-3.7800E-01
16422.6667,-8.0986E-02
16422.8333,-7.1788E-01
16423.0000,-4.5470E+00
16423.1667,-3.3117E+00
16423.3333,-3.4890E+00
16423.5000,5.3169E-01
16423.6667,-1.6727E+00
16423.8333,1.2899E+01
16424.0000,4.8434E-01
16424.1667,-1.7188E-01
16424.3333,-4.2956E-01
16424.5000,9.9581E-02
16424.6667,-1.2660E+00
16424.8333,-4.2589E+00
16425.0000,-2.1258E+00
16425.1667,-6.2058E+00
16425.3333,-1.5838E+01
16425.5000,-1.5143E-01
16425.6667,-8.1040E+00
16425.8333,-1.9686E+01
16426.0000,-2.3904E+01
16426.1667,-2.6579E+01
16426.3333,-2.6636E+01
16426.5000,-4.6980E+00
16426.6667,-9.0615E+00
16426.8333,-1.9996E+01
16427.0000,-2.3460E+01
16427.1667,-3.0215E+01
16427.3333,-2.8394E+01
16427.5000,2.8704E-01
16427.6667,-1.3042E+01
16427.8333,-2.1049E+01
16428.0000,-2.4235E+01
16428.1667,-2.6610E+01
16428.3333,-2.8716E+01
16428.5000,-3.7578E+00
16428.6667,-1.1127E+01
16428.8333,-1.4065E+01
16429.0000,-1.4684E+01
16429.1667,-1.0877E+01
16429.3333,-8.0940E+00
16429.5000,-2.0769E+00
16429.6667,-5.4807E+00
16429.8333,-1.1476E+01
16430.0000,-1.8088E+01
16430.1667,-1.4727E+01
16430.3333,-1.6388E+01
16430.5000,-3.6012E+00
16430.6667,-1.0923E+01
16430.8333,-2.0239E+01
16431.0000,-3.2388E+01
16431.1667,-2.0126E+01
16431.3333,-2.3547E+01
16431.5000,-1.4089E+01
16431.6667,-1.1504E+01
16431.8333,-1.0619E+01
16432.0000,-1.2623E+01
16432.1667,-1.5356E+01
16432.3333,-2.1507E+01
16432.5000,-2.8208E+01
16432.6667,-3.2309E+01
16432.8333,-3.5185E+01
16433.0000,-4.5230E+01
16433.1667,-5.3300E+01
16433.3333,-5.8233E+01
16433.5000,-4.3010E+01
16433.6667,-3.4520E+01
16433.8333,-3.2146E+01
16434.0000,-2.8040E+01
16434.1667,-2.9522E+01
16434.3333,-2.8469E+01
16434.5000,-2.2797E+01
16434.6667,-2.4532E+01
16434.8333,-2.1166E+01
16435.0000,-2.0700E+01
16435.1667,-1.9842E+01
16435.3333,-1.9866E+01
16435.5000,-1.5728E+01
16435.6667,-1.7504E+01
16435.8333,-2.5993E+01
16436.0000,-2.6198E+01
16436.1667,-2.5085E+01
16436.3333,-3.0476E+01
16436.5000,-2.4477E+01
16436.6667,-2.2576E+01
16436.8333,-2.5576E+01
16437.0000,-2.5675E+01
16437.1667,-2.9532E+01
16437.3333,-2.8406E+01
16437.5000,-1.0465E+01
16437.6667,-1.0733E+01
16437.8333,-9.5029E+00
16438.0000,-1.0004E+01
16438.1667,-9.2403E+00
16438.3333,-8.4228E+00
16438.5000,-5.4943E+00
16438.6667,3.0450E+01
16438.8333,4.0679E+01
16439.0000,1.5952E+01
16439.1667,6.7131E+00
16439.3333,1.3530E-02
16439.5000,1.1006E+00
16439.6667,-2.5793E+00
16439.8333,-1.0416E+01
16440.0000,-1.5916E+01
16440.1667,-2.2625E+01
16440.3333,-2.3669E+01
16440.5000,-1.1391E+01
16440.6667,-1.5199E+01
16440.8333,-2.0881E+01
16441.0000,-2.4251E+01
16441.1667,-2.8086E+01
16441.3333,-2.1562E+01
16441.5000,-1.4419E+01
16441.6667,-1.5149E+01
16441.8333,-2.2234E+01
16442.0000,-2.4338E+01
16442.1667,-2.1688E+01
16442.3333,-1.5260E+01
16442.5000,-1.3729E+00
16442.6667,-7.2571E+00
16442.8333,-1.6520E+01
16443.0000,-1.6131E+01
16443.1667,-1.7794E+01
16443.3333,-1.6189E+01
16443.5000,1.9602E+00
16443.6667,2.9853E-01
16443.8333,8.9213E+00
16444.0000,-3.3906E+00
16444.1667,1.8528E-01
16444.3333,-4.1287E-04
16444.5000,5.0493E+01
16444.6667,2.3189E+01
16444.8333,2.9837E+01
16445.0000,2.8874E+01
16445.1667,2.7660E+01
16445.3333,3.4736E+00
16445.5000,2.4982E+01
16445.6667,4.6968E+01
16445.8333,4.0551E+01
16446.0000,1.7191E+01
16446.1667,2.2163E+01
16446.3333,-6.7679E+00
16446.5000,2.9337E+00
16446.6667,-5.8703E+00
16446.8333,-4.0428E+00
16447.0000,-3.4112E+00
16447.1667,-9.8305E+00
16447.3333,-1.0693E+01
16447.5000,-3.0166E-01
16447.6667,-8.2725E-01
16447.8333,-1.5559E+01
16448.0000,-2.0130E+01
16448.1667,-2.2322E+01
16448.3333,-1.8595E+01
16448.5000,1.3200E+00
16448.6667,-5.0286E-01
16448.8333,-8.2560E+00
16449.0000,-7.8051E+00
16449.1667,-1.4832E+00
16449.3333,6.6749E-01
16449.5000,2.9618E+00
16449.6667,9.2143E+00
16449.8333,-4.5421E-01
16450.0000,-8.7835E+00
16450.1667,-9.3273E+00
16450.3333,-5.5785E+00
16450.5000,8.4655E-01
16450.6667,5.6197E-01
16450.8333,-6.0769E+00
16451.0000,-1.1446E+01
16451.1667,-5.2499E+00
16451.3333,-4.1674E+00
16451.5000,4.8312E-01
16451.6667,1.7307E+00
16451.8333,1.8165E+00
16452.0000,-9.3745E-01
16452.1667,-5.6687E+00
16452.3333,-7.2959E+00
16452.5000,-9.9340E+00
16452.6667,-1.1587E+01
16452.8333,-9.8858E+00
16453.0000,-1.0137E+01
16453.1667,-1.0879E+01
16453.3333,-1.1542E+01
16453.5000,-1.4525E+01
16453.6667,-1.0703E+01
16453.8333,-9.6045E+00
16454.0000,-1.1230E+01
16454.1667,-1.5806E+01
16454.3333,-1.4588E+01
16454.5000,-6.6256E+00
16454.6667,-5.4972E+00
16454.8333,-1.0433E+01
16455.0000,-9.6214E+00
16455.1667,-1.1129E+01
16455.3333,-8.5567E+00
16455.5000,-5.6446E+00
16455.6667,-4.9373E+00
16455.8333,-5.2125E+00
16456.0000,-6.1621E+00
16456.1667,-6.2654E+00
16456.3333,-7.1816E+00
16456.5000,-6.3666E+00
16456.6667,-6.3176E+00
16456.8333,-8.7779E+00
16457.0000,-9.1907E+00
16457.1667,-9.3779E+00
16457.3333,-8.3413E+00
16457.5000,-5.4498E+00
16457.6667,-6.3142E+00
16457.8333,-5.8957E+00
16458.0000,-8.8900E+00
16458.1667,-1.1077E+01
16458.3333,-1.0923E+01
16458.5000,-9.1715E+00
16458.6667,-7.2541E+00
