"",16.000
16212.5000,-4.1898E+02
16212.6667,-4.1464E+02
16212.8333,-4.0455E+02
16213.0000,-3.9870E+02
16213.1667,-3.9626E+02
16213.3333,-3.9622E+02
16213.5000,-4.2155E+02
16213.6667,-4.1862E+02
16213.8333,-4.0815E+02
16214.0000,-4.0196E+02
16214.1667,-3.9944E+02
16214.3333,-3.9810E+02
16214.5000,-4.1085E+02
16214.6667,-4.1741E+02
16214.8333,-4.0487E+02
16215.0000,-4.0142E+02
16215.1667,-3.9998E+02
16215.3333,-4.0380E+02
16215.5000,-4.2459E+02
16215.6667,-4.2089E+02
16215.8333,-4.0790E+02
16216.0000,-4.0431E+02
16216.1667,-4.0281E+02
16216.3333,-4.0297E+02
16216.5000,-4.0891E+02
16216.6667,-4.0791E+02
16216.8333,-4.0581E+02
16217.0000,-4.0434E+02
16217.1667,-4.0309E+02
16217.3333,-4.0213E+02
16217.5000,-4.0186E+02
16217.6667,-4.0197E+02
16217.8333,-4.0117E+02
16218.0000,-4.0016E+02
16218.1667,-3.9906E+02
16218.3333,-3.9895E+02
16218.5000,-4.0115E+02
16218.6667,-4.0464E+02
16218.8333,-4.0142E+02
16219.0000,-4.0011E+02
16219.1667,-3.9936E+02
16219.3333,-4.0086E+02
16219.5000,-4.2934E+02
16219.6667,-4.1251E+02
16219.8333,-4.0364E+02
16220.0000,-4.0170E+02
16220.1667,-4.0055E+02
16220.3333,-4.0029E+02
16220.5000,-4.0133E+02
16220.6667,-4.0070E+02
16220.8333,-4.0002E+02
16221.0000,-3.9900E+02
16221.1667,-3.9766E+02
16221.3333,-3.9705E+02
16221.5000,-3.9846E+02
16221.6667,-4.0309E+02
16221.8333,-3.9992E+02
16222.0000,-3.9807E+02
16222.1667,-3.9705E+02
16222.3333,-4.0100E+02
16222.5000,-4.2279E+02
16222.6667,-4.3583E+02
16222.8333,-4.1340E+02
16223.0000,-4.0466E+02
16223.1667,-4.0204E+02
16223.3333,-4.0398E+02
16223.5000,-4.1934E+02
16223.6667,-4.1530E+02
16223.8333,-4.0487E+02
16224.0000,-4.0343E+02
16224.1667,-4.0224E+02
16224.3333,-4.0523E+02
16224.5000,-4.1682E+02
16224.6667,-4.1384E+02
16224.8333,-4.0750E+02
16225.0000,-4.0498E+02
16225.1667,-4.0328E+02
16225.3333,-4.0336E+02
16225.5000,-4.0530E+02
16225.6667,-4.0410E+02
16225.8333,-4.0324E+02
16226.0000,-4.0209E+02
16226.1667,-4.0097E+02
16226.3333,-4.0279E+02
16226.5000,-4.1233E+02
16226.6667,-4.1576E+02
16226.8333,-4.0834E+02
16227.0000,-4.0462E+02
16227.1667,-4.0298E+02
16227.3333,-4.0556E+02
16227.5000,-4.3828E+02
16227.6667,-4.3505E+02
16227.8333,-4.1920E+02
16228.0000,-4.0949E+02
16228.1667,-4.0669E+02
16228.3333,-4.1436E+02
16228.5000,-4.6277E+02
16228.6667,-4.4914E+02
16228.8333,-4.2816E+02
16229.0000,-4.1470E+02
16229.1667,-4.1153E+02
16229.3333,-4.2645E+02
16229.5000,-4.7325E+02
16229.6667,-4.6315E+02
16229.8333,-4.3749E+02
16230.0000,-4.2336E+02
16230.1667,-4.1789E+02
16230.3333,-4.2670E+02
16230.5000,-4.6435E+02
16230.6667,-4.6660E+02
16230.8333,-4.2841E+02
16231.0000,-4.2341E+02
16231.1667,-4.2093E+02
16231.3333,-4.2503E+02
16231.5000,-4.7664E+02
16231.6667,-4.6919E+02
16231.8333,-4.3510E+02
16232.0000,-4.2694E+02
16232.1667,-4.2450E+02
16232.3333,-4.3502E+02
16232.5000,-4.5591E+02
16232.6667,-4.5988E+02
16232.8333,-4.4249E+02
16233.0000,-4.3286E+02
16233.1667,-4.2931E+02
16233.3333,-4.3255E+02
16233.5000,-4.5483E+02
16233.6667,-4.5760E+02
16233.8333,-4.3487E+02
16234.0000,-4.3205E+02
16234.1667,-4.2984E+02
16234.3333,-4.3194E+02
16234.5000,-4.6230E+02
16234.6667,-4.4944E+02
16234.8333,-4.4020E+02
16235.0000,-4.3447E+02
16235.1667,-4.3251E+02
16235.3333,-4.3307E+02
16235.5000,-4.4394E+02
16235.6667,-4.3971E+02
16235.8333,-4.3570E+02
16236.0000,-4.3353E+02
16236.1667,-4.3108E+02
16236.3333,-4.3052E+02
16236.5000,-4.3040E+02
16236.6667,-4.2960E+02
16236.8333,-4.2828E+02
16237.0000,-4.2659E+02
16237.1667,-4.2485E+02
16237.3333,-4.2570E+02
16237.5000,-4.3297E+02
16237.6667,-4.3625E+02
16237.8333,-4.3043E+02
16238.0000,-4.2764E+02
16238.1667,-4.2590E+02
16238.3333,-4.2597E+02
16238.5000,-4.3683E+02
16238.6667,-4.3161E+02
16238.8333,-4.2862E+02
16239.0000,-4.2694E+02
16239.1667,-4.2542E+02
16239.3333,-4.2518E+02
16239.5000,-4.3408E+02
16239.6667,-4.2928E+02
16239.8333,-4.2739E+02
16240.0000,-4.2573E+02
16240.1667,-4.2434E+02
16240.3333,-4.2549E+02
16240.5000,-4.4881E+02
16240.6667,-4.3904E+02
16240.8333,-4.2940E+02
16241.0000,-4.2695E+02
16241.1667,-4.2522E+02
16241.3333,-4.2578E+02
16241.5000,-4.3321E+02
16241.6667,-4.2868E+02
16241.8333,-4.2678E+02
16242.0000,-4.2530E+02
16242.1667,-4.2377E+02
16242.3333,-4.2418E+02
16242.5000,-4.4388E+02
16242.6667,-4.4400E+02
16242.8333,-4.3268E+02
16243.0000,-4.2801E+02
16243.1667,-4.2605E+02
16243.3333,-4.2741E+02
16243.5000,-4.4419E+02
16243.6667,-4.4696E+02
16243.8333,-4.3436E+02
16244.0000,-4.3031E+02
16244.1667,-4.2853E+02
16244.3333,-4.3125E+02
16244.5000,-4.5667E+02
16244.6667,-4.3208E+02
16244.8333,-4.3097E+02
16245.0000,-4.2974E+02
16245.1667,-4.2858E+02
16245.3333,-4.2755E+02
16245.5000,-4.2735E+02
16245.6667,-4.2772E+02
16245.8333,-4.2745E+02
16246.0000,-4.2629E+02
16246.1667,-4.2499E+02
16246.3333,-4.2518E+02
16246.5000,-4.4049E+02
16246.6667,-4.3318E+02
16246.8333,-4.2880E+02
16247.0000,-4.2674E+02
16247.1667,-4.2520E+02
16247.3333,-4.2522E+02
16247.5000,-4.2754E+02
16247.6667,-4.2809E+02
16247.8333,-4.2692E+02
16248.0000,-4.2543E+02
16248.1667,-4.2430E+02
16248.3333,-4.2823E+02
16248.5000,-4.6477E+02
16248.6667,-4.4439E+02
16248.8333,-4.3302E+02
16249.0000,-4.2905E+02
16249.1667,-4.2735E+02
16249.3333,-4.3276E+02
16249.5000,-4.3388E+02
16249.6667,-4.3808E+02
16249.8333,-4.3264E+02
16250.0000,-4.2994E+02
16250.1667,-4.2853E+02
16250.3333,-4.2743E+02
16250.5000,-4.2691E+02
16250.6667,-4.2683E+02
16250.8333,-4.2593E+02
