"",16.000
16185.1667,1.6000E+01
16185.3333,1.6000E+01
16185.5000,1.6000E+01
16185.6667,1.6000E+01
16185.8333,1.6000E+01
16186.0000,1.6000E+01
16186.1667,1.6000E+01
16186.3333,1.6000E+01
16186.5000,1.6000E+01
16186.6667,1.6000E+01
16186.8333,1.6000E+01
16187.0000,1.6000E+01
16187.1667,1.6000E+01
16187.3333,1.6000E+01
16187.5000,1.6000E+01
16187.6667,1.6000E+01
16187.8333,1.6000E+01
16188.0000,1.6000E+01
16188.1667,1.6000E+01
16188.3333,1.6000E+01
16188.5000,1.6000E+01
16188.6667,1.6000E+01
16188.8333,1.6000E+01
16189.0000,1.6000E+01
16189.1667,1.6000E+01
16189.3333,1.6000E+01
16189.5000,1.6000E+01
16189.6667,1.6000E+01
16189.8333,1.6000E+01
16190.0000,1.6000E+01
16190.1667,1.6000E+01
16190.3333,1.6000E+01
16190.5000,1.6000E+01
16190.6667,1.6000E+01
16190.8333,1.6000E+01
16191.0000,1.6000E+01
16191.1667,1.6000E+01
16191.3333,1.6000E+01
16191.5000,1.6000E+01
16191.6667,1.6000E+01
16191.8333,1.6000E+01
16192.0000,1.6000E+01
16192.1667,1.6000E+01
16192.3333,1.6000E+01
16192.5000,1.6000E+01
16192.6667,1.6000E+01
16192.8333,1.6000E+01
16193.0000,1.6000E+01
16193.1667,1.6000E+01
16193.3333,1.6000E+01
16193.5000,1.6000E+01
16193.6667,1.6000E+01
16193.8333,1.6000E+01
16194.0000,1.6000E+01
16194.1667,1.6000E+01
16194.3333,1.6000E+01
16194.5000,1.6000E+01
16194.6667,1.6000E+01
16194.8333,1.6000E+01
16195.0000,1.6000E+01
16195.1667,1.6000E+01
16195.3333,1.6000E+01
16195.5000,1.6000E+01
16195.6667,1.6000E+01
16195.8333,1.6000E+01
16196.0000,1.6000E+01
16196.1667,1.6000E+01
16196.3333,1.6000E+01
16196.5000,1.6000E+01
16196.6667,1.6000E+01
16196.8333,1.6000E+01
16197.0000,1.6000E+01
16197.1667,1.6000E+01
16197.3333,1.6000E+01
16197.5000,1.6000E+01
16197.6667,1.6000E+01
16197.8333,1.6000E+01
16198.0000,1.6000E+01
16198.1667,1.6000E+01
16198.3333,1.6000E+01
16198.5000,1.6000E+01
16198.6667,1.6000E+01
16198.8333,1.6000E+01
16199.0000,1.6000E+01
16199.1667,1.6000E+01
16199.3333,1.6000E+01
16199.5000,1.6000E+01
16199.6667,1.6000E+01
16199.8333,1.6000E+01
16200.0000,1.6000E+01
16200.1667,1.6000E+01
16200.3333,1.6000E+01
16200.5000,1.6000E+01
16200.6667,1.6000E+01
16200.8333,1.6000E+01
16201.0000,1.6000E+01
16201.1667,1.6000E+01
16201.3333,1.6000E+01
16201.5000,1.6000E+01
16201.6667,1.6000E+01
16201.8333,1.6000E+01
16202.0000,1.6000E+01
16202.1667,1.6000E+01
16202.3333,1.6000E+01
16202.5000,1.6000E+01
16202.6667,1.6000E+01
16202.8333,1.6000E+01
16203.0000,1.6000E+01
16203.1667,1.6000E+01
16203.3333,1.6000E+01
16203.5000,1.6000E+01
16203.6667,1.6000E+01
16203.8333,1.6000E+01
16204.0000,1.6000E+01
16204.1667,1.6000E+01
16204.3333,1.6000E+01
16204.5000,1.6000E+01
16204.6667,1.6000E+01
16204.8333,1.6000E+01
16205.0000,1.6000E+01
16205.1667,1.6000E+01
16205.3333,1.6000E+01
16205.5000,1.6000E+01
16205.6667,1.6000E+01
16205.8333,1.6000E+01
16206.0000,1.6000E+01
16206.1667,1.6000E+01
16206.3333,1.6000E+01
16206.5000,1.6000E+01
16206.6667,1.6000E+01
16206.8333,1.6000E+01
16207.0000,1.6000E+01
16207.1667,1.6000E+01
16207.3333,1.6000E+01
16207.5000,1.6000E+01
16207.6667,1.6000E+01
16207.8333,1.6000E+01
16208.0000,1.6000E+01
16208.1667,1.6000E+01
16208.3333,1.6000E+01
16208.5000,1.6000E+01
16208.6667,1.6000E+01
16208.8333,1.6000E+01
16209.0000,1.6000E+01
16209.1667,1.6000E+01
16209.3333,1.6000E+01
16209.5000,1.6000E+01
16209.6667,1.6000E+01
16209.8333,1.6000E+01
16210.0000,1.6000E+01
16210.1667,1.6000E+01
16210.3333,1.6000E+01
16210.5000,1.6000E+01
16210.6667,1.6000E+01
16210.8333,1.6000E+01
16211.0000,1.6000E+01
16211.1667,1.6000E+01
16211.3333,1.6000E+01
16211.5000,1.6000E+01
16211.6667,1.6000E+01
16211.8333,1.6000E+01
16212.0000,1.6000E+01
16212.1667,1.6000E+01
16212.3333,1.6000E+01
16212.5000,1.6000E+01
16212.6667,1.6000E+01
16212.8333,1.6000E+01
